system:index,Name,OBJECTID,blue,green,latitude,longitude,nbr,ndvi,nir,pixel_qa,red,swir1,swir2,.geo
1_1_LT05_119038_19850111_0000b3eaf0fa1f962321_0,Changshu4,4,848,977,31.65122815,120.7689774,0.44495767,0.34696805,1877,66,910,1255,721,
1_1_LT05_119038_19850417_0000b3eaf0fa1f962321_0,Changshu4,4,976,1130,31.65122815,120.7689774,0.6404612,0.5346899,3130,66,949,1296,686,
1_1_LT05_119038_19850722_0000b3eaf0fa1f962321_0,Changshu4,4,713,1060,31.65122815,120.7689774,0.5711396,0.63930583,3495,66,769,1898,954,
1_1_LT05_119038_19860303_0000b3eaf0fa1f962321_0,Changshu4,4,670,948,31.65122815,120.7689774,0.2296588,0.337616,1874,66,928,1683,1174,
1_1_LT05_119038_19860522_0000b3eaf0fa1f962321_0,Changshu4,4,400,621,31.65122815,120.7689774,0.64698756,0.6545012,2720,66,568,1133,583,
1_1_LT05_119038_19860725_0000b3eaf0fa1f962321_0,Changshu4,4,332,480,31.65122815,120.7689774,0.7439308,0.7650623,2622,66,349,1061,385,
1_1_LT05_119038_19861029_0000b3eaf0fa1f962321_0,Changshu4,4,540,791,31.65122815,120.7689774,0.4814815,0.461126,2180,66,804,1338,763,
1_1_LT05_119038_19870117_0000b3eaf0fa1f962321_0,Changshu4,4,831,1010,31.65122815,120.7689774,0.21797931,0.21507937,1531,66,989,1343,983,
1_1_LT05_119038_19870626_0000b3eaf0fa1f962321_0,Changshu4,4,752,927,31.65122815,120.7689774,0.65029943,0.2595978,1378,66,810,487,292,
1_1_LT05_119038_19871219_0000b3eaf0fa1f962321_0,Changshu4,4,948,1035,31.65122815,120.7689774,0.14352211,0.15834971,1474,66,1071,1511,1104,
1_1_LT05_119038_19880120_0000b3eaf0fa1f962321_0,Changshu4,4,796,992,31.65122815,120.7689774,0.1674402,0.25239372,1635,66,976,1402,1166,
1_1_LT05_119038_19880409_0000b3eaf0fa1f962321_0,Changshu4,4,661,952,31.65122815,120.7689774,0.64510065,0.59334373,3064,66,782,1339,661,
1_1_LT05_119038_19880425_0000b3eaf0fa1f962321_0,Changshu4,4,641,1007,31.65122815,120.7689774,0.6286232,0.5971575,3596,66,907,1504,820,
1_1_LT05_119038_19880714_0000b3eaf0fa1f962321_0,Changshu4,4,381,567,31.65122815,120.7689774,0.677193,0.6258503,2151,66,495,938,414,
1_1_LT05_119038_19881103_0000b3eaf0fa1f962321_0,Changshu4,4,672,906,31.65122815,120.7689774,-0.024535809,0.17915832,1471,66,1024,1950,1545,
1_1_LT05_119038_19881119_0000b3eaf0fa1f962321_0,Changshu4,4,959,1172,31.65122815,120.7689774,0.060752887,0.09167626,1423,66,1184,1665,1260,
1_1_LT05_119038_19881205_0000b3eaf0fa1f962321_0,Changshu4,4,745,945,31.65122815,120.7689774,0.023826208,0.1531176,1461,66,1073,1762,1393,
1_1_LT05_119038_19890327_0000b3eaf0fa1f962321_0,Changshu4,4,580,805,31.65122815,120.7689774,0.6349075,0.6435314,2960,66,642,1415,661,
1_1_LT05_119038_19890514_0000b3eaf0fa1f962321_0,Changshu4,4,450,746,31.65122815,120.7689774,0.60614437,0.63120127,2614,66,591,1302,641,
1_1_LT05_119038_19890530_0000b3eaf0fa1f962321_0,Changshu4,4,788,1026,31.65122815,120.7689774,0.26166996,0.2948718,1919,66,1045,1658,1123,
1_1_LT05_119038_19890717_0000b3eaf0fa1f962321_0,Changshu4,4,516,739,31.65122815,120.7689774,0.5780108,0.60504204,2483,66,611,1264,664,
1_1_LT05_119038_19890818_0000b3eaf0fa1f962321_0,Changshu4,4,540,650,31.65122815,120.7689774,0.7601023,0.7515907,3441,66,488,1249,469,
1_1_LT05_119038_19890919_0000b3eaf0fa1f962321_0,Changshu4,4,991,1037,31.65122815,120.7689774,0.694315,0.50954884,2727,66,886,1138,492,
1_1_LT05_119038_19891021_0000b3eaf0fa1f962321_0,Changshu4,4,638,835,31.65122815,120.7689774,0.5168067,0.45613447,2166,66,809,1231,690,
1_1_LT05_119038_19900226_0000b3eaf0fa1f962321_0,Changshu4,4,649,864,31.65122815,120.7689774,0.6051824,0.5461412,2354,66,691,1313,579,
1_1_LT05_119038_19900415_0000b3eaf0fa1f962321_0,Changshu4,4,659,925,31.65122815,120.7689774,0.58092415,0.58877575,3199,66,828,1481,848,
1_1_LT05_119038_19900720_0000b3eaf0fa1f962321_0,Changshu4,4,576,924,31.65122815,120.7689774,0.56450135,0.64620936,3420,66,735,1887,952,
1_1_LT05_119038_19901008_0000b3eaf0fa1f962321_0,Changshu4,4,529,762,31.65122815,120.7689774,0.5560134,0.62070817,3021,66,707,1633,862,
1_1_LT05_119038_19910317_0000b3eaf0fa1f962321_0,Changshu4,4,942,1169,31.65122815,120.7689774,0.54821265,0.417102,2577,66,1060,1265,752,
1_1_LT05_119038_19910402_0000b3eaf0fa1f962321_0,Changshu4,4,414,651,31.65122815,120.7689774,0.66191673,0.7230591,2974,66,478,1295,605,
1_1_LT05_119038_19910723_0000b3eaf0fa1f962321_0,Changshu4,4,415,541,31.65122815,120.7689774,0.58829904,0.6502814,2199,66,466,1162,570,
1_1_LT05_119038_19910824_0000b3eaf0fa1f962321_0,Changshu4,4,549,704,31.65122815,120.7689774,0.6871897,0.7135653,3398,66,568,1345,630,
1_1_LT05_119038_19911027_0000b3eaf0fa1f962321_0,Changshu4,4,734,1043,31.65122815,120.7689774,0.29722792,0.37673658,2527,66,1144,1961,1369,
1_1_LT05_119038_19911112_0000b3eaf0fa1f962321_0,Changshu4,4,915,1172,31.65122815,120.7689774,0.040550325,0.09610984,1437,66,1185,1586,1325,
1_1_LT05_119038_19911214_0000b3eaf0fa1f962321_0,Changshu4,4,1033,1188,31.65122815,120.7689774,0.24336122,0.17821442,1709,66,1192,1462,1040,
1_1_LT05_119038_19920115_0000b3eaf0fa1f962321_0,Changshu4,4,879,970,31.65122815,120.7689774,0.30870712,0.22924411,1488,66,933,1267,786,
1_1_LT05_119038_19920216_0000b3eaf0fa1f962321_0,Changshu4,4,760,956,31.65122815,120.7689774,0.34385273,0.38294992,2044,66,912,1508,998,
1_1_LT05_119038_19920404_0000b3eaf0fa1f962321_0,Changshu4,4,1009,1193,31.65122815,120.7689774,0.6494433,0.4766164,2889,66,1024,1451,614,
1_1_LT05_119038_19920420_0000b3eaf0fa1f962321_0,Changshu4,4,811,1101,31.65122815,120.7689774,0.6387665,0.5634116,3162,66,883,1469,697,
1_1_LT05_119038_19920506_0000b3eaf0fa1f962321_0,Changshu4,4,564,874,31.65122815,120.7689774,0.68813777,0.58502996,2647,66,693,1129,489,
1_1_LT05_119038_19920522_0000b3eaf0fa1f962321_0,Changshu4,4,781,1043,31.65122815,120.7689774,0.46348518,0.35384616,2024,66,966,1313,742,
1_1_LT05_119038_19920607_0000b3eaf0fa1f962321_0,Changshu4,4,804,1196,31.65122815,120.7689774,0.024731452,0.1743487,2051,66,1442,2431,1952,
1_1_LT05_119038_19920709_0000b3eaf0fa1f962321_0,Changshu4,4,1589,1722,31.65122815,120.7689774,0.4892132,0.19501019,2347,66,1581,1363,805,
1_1_LT05_119038_19920725_0000b3eaf0fa1f962321_0,Changshu4,4,750,1110,31.65122815,120.7689774,0.27684858,0.44077477,2901,66,1126,2384,1643,
1_1_LT05_119038_19920911_0000b3eaf0fa1f962321_0,Changshu4,4,890,1258,31.65122815,120.7689774,0.24741298,0.33433962,2652,66,1323,2110,1600,
1_1_LT05_119038_19920927_0000b3eaf0fa1f962321_0,Changshu4,4,1019,1387,31.65122815,120.7689774,0.22612287,0.22265123,2375,66,1510,1939,1499,
1_1_LT05_119038_19921029_0000b3eaf0fa1f962321_0,Changshu4,4,1054,1386,31.65122815,120.7689774,0.02003843,0.08654971,1858,66,1562,2111,1785,
1_1_LT05_119038_19921114_0000b3eaf0fa1f962321_0,Changshu4,4,1170,1509,31.65122815,120.7689774,0.049215216,0.07671308,1972,66,1691,2402,1787,
1_1_LT05_119038_19921130_0000b3eaf0fa1f962321_0,Changshu4,4,1126,1580,31.65122815,120.7689774,-0.002864157,0.11712125,2437,66,1926,2706,2451,
1_1_LT05_119038_19930202_0000b3eaf0fa1f962321_0,Changshu4,4,1098,1546,31.65122815,120.7689774,-0.091867775,0.09059912,2239,66,1867,2947,2692,
1_1_LT05_119038_19930407_0000b3eaf0fa1f962321_0,Changshu4,4,1335,1880,31.65122815,120.7689774,0.026771653,0.13986014,2934,66,2214,3140,2781,
1_1_LT05_119038_19930525_0000b3eaf0fa1f962321_0,Changshu4,4,1429,1838,31.65122815,120.7689774,0.017659616,0.115032956,2622,66,2081,2798,2531,
1_1_LT05_119038_19930626_0000b3eaf0fa1f962321_0,Changshu4,4,1274,1761,31.65122815,120.7689774,-0.001771165,0.12855427,2818,66,2176,3156,2828,
1_1_LT05_119038_19930712_0000b3eaf0fa1f962321_0,Changshu4,4,1197,1721,31.65122815,120.7689774,0.0809322,0.1173894,2551,66,2015,2760,2169,
1_1_LT05_119038_19930930_0000b3eaf0fa1f962321_0,Changshu4,4,1020,1410,31.65122815,120.7689774,0.06814955,0.13903609,2257,66,1706,2490,1969,
1_1_LT05_119038_19931101_0000b3eaf0fa1f962321_0,Changshu4,4,1261,1722,31.65122815,120.7689774,-0.0944566,0.07815892,2483,66,2123,3088,3001,
1_1_LT05_119038_19940325_0000b3eaf0fa1f962321_0,Changshu4,4,1275,1738,31.65122815,120.7689774,-0.024935512,0.057096247,2268,66,2023,2611,2384,
1_1_LT05_119038_19940512_0000b3eaf0fa1f962321_0,Changshu4,4,1194,1586,31.65122815,120.7689774,0.024400968,0.14020063,2330,66,1757,2461,2219,
1_1_LT05_119038_19950107_0000b3eaf0fa1f962321_0,Changshu4,4,1200,1462,31.65122815,120.7689774,-0.02221235,0.10325815,2201,66,1789,2599,2301,
1_1_LT05_119038_19950224_0000b3eaf0fa1f962321_0,Changshu4,4,1350,1683,31.65122815,120.7689774,-0.07320099,0.11078067,2241,66,1794,2525,2595,
1_1_LT05_119038_19950803_0000b3eaf0fa1f962321_0,Changshu4,4,1042,1711,31.65122815,120.7689774,0.026932085,0.12508018,2631,66,2046,3103,2493,
1_1_LT05_119038_19950819_0000b3eaf0fa1f962321_0,Changshu4,4,1111,1651,31.65122815,120.7689774,0.13914435,0.17460318,2849,66,2002,2637,2153,
1_1_LT05_119038_19951107_0000b3eaf0fa1f962321_0,Changshu4,4,1694,1949,31.65122815,120.7689774,-0.02735426,0.01592506,2169,66,2101,2461,2291,
1_1_LT05_119038_19960618_0000b3eaf0fa1f962321_0,Changshu4,4,1293,1686,31.65122815,120.7689774,0.017522413,0.11373773,2497,66,1987,2816,2411,
1_1_LT05_119038_19960720_0000b3eaf0fa1f962321_0,Changshu4,4,1526,2046,31.65122815,120.7689774,0.0747517,0.13674898,3084,66,2342,3124,2655,
1_1_LT05_119038_19960906_0000b3eaf0fa1f962321_0,Changshu4,4,1301,1464,31.65122815,120.7689774,0.04613095,0.24150111,2812,66,1718,2985,2564,
1_1_LT05_119038_19961211_0000b3eaf0fa1f962321_0,Changshu4,4,1279,1736,31.65122815,120.7689774,-0.04454487,0.07402032,2220,66,1914,2617,2427,
1_1_LT05_119038_19970213_0000b3eaf0fa1f962321_0,Changshu4,4,1160,1520,31.65122815,120.7689774,-0.041391723,0.11566209,2397,66,1900,2747,2604,
1_1_LT05_119038_19970504_0000b3eaf0fa1f962321_0,Changshu4,4,1166,1445,31.65122815,120.7689774,-0.011155378,0.1852913,2482,66,1706,2744,2538,
1_1_LT05_119038_19970605_0000b3eaf0fa1f962321_0,Changshu4,4,1128,1474,31.65122815,120.7689774,-0.04942166,0.10730034,2260,66,1822,2657,2495,
1_1_LT05_119038_19970808_0000b3eaf0fa1f962321_0,Changshu4,4,1178,1689,31.65122815,120.7689774,0.018689824,0.15323786,2698,66,1981,2743,2599,
1_1_LT05_119038_19971011_0000b3eaf0fa1f962321_0,Changshu4,4,1217,1424,31.65122815,120.7689774,-0.048791017,0.15310128,2203,66,1618,2581,2429,
1_1_LT05_119038_19971027_0000b3eaf0fa1f962321_0,Changshu4,4,1043,1404,31.65122815,120.7689774,-0.061116032,0.11696523,2120,66,1676,2647,2396,
1_1_LT05_119038_19971214_0000b3eaf0fa1f962321_0,Changshu4,4,1051,1549,31.65122815,120.7689774,-0.058003597,0.09973753,2095,66,1715,2687,2353,
1_1_LT05_119038_19971230_0000b3eaf0fa1f962321_0,Changshu4,4,1299,1574,31.65122815,120.7689774,0.14163335,0.10320088,1999,66,1625,1984,1503,
1_1_LT05_119038_19980131_0000b3eaf0fa1f962321_0,Changshu4,4,936,1522,31.65122815,120.7689774,-0.10849349,0.10360706,2157,66,1752,2947,2682,
1_1_LT05_119038_19980421_0000b3eaf0fa1f962321_0,Changshu4,4,1103,1493,31.65122815,120.7689774,-0.030212129,0.13775767,2263,66,1715,2638,2404,
1_1_LT05_119038_19980710_0000b3eaf0fa1f962321_0,Changshu4,4,1070,1537,31.65122815,120.7689774,-0.025891947,0.13707758,2389,66,1813,2952,2516,
1_1_LT05_119038_19981030_0000b3eaf0fa1f962321_0,Changshu4,4,1468,1660,31.65122815,120.7689774,-0.023678545,0.09997305,2041,66,1670,2348,2140,
1_1_LT05_119038_19981115_0000b3eaf0fa1f962321_0,Changshu4,4,1202,1484,31.65122815,120.7689774,-0.038381018,0.09742501,2067,66,1700,2537,2232,
1_1_LT05_119038_19981217_0000b3eaf0fa1f962321_0,Changshu4,4,1071,1449,31.65122815,120.7689774,-0.100392334,0.08670198,1949,66,1638,2536,2384,
1_1_LT05_119038_19990203_0000b3eaf0fa1f962321_0,Changshu4,4,990,1505,31.65122815,120.7689774,-0.06416493,0.07104984,2020,66,1752,2523,2297,
1_2_LE07_119038_19990806_0000b3eaf0fa1f962321_0,Changshu4,4,1162,1538,31.65122815,120.7689774,-0.027479092,0.1342313,2442,66,1864,2896,2580,
1_2_LE07_119038_19990923_0000b3eaf0fa1f962321_0,Changshu4,4,931,1320,31.65122815,120.7689774,-0.085970916,0.122668765,2137,66,1670,2710,2539,
1_1_LT05_119038_19991001_0000b3eaf0fa1f962321_0,Changshu4,4,1055,1371,31.65122815,120.7689774,-0.042211905,0.17321613,2269,66,1599,2731,2469,
1_1_LT05_119038_19991102_0000b3eaf0fa1f962321_0,Changshu4,4,1159,1408,31.65122815,120.7689774,-0.052275684,0.091344714,1822,66,1517,2305,2023,
1_2_LE07_119038_19991212_0000b3eaf0fa1f962321_0,Changshu4,4,502,506,31.65122815,120.7689774,0.08104197,0.073275864,747,68,645,743,635,
1_2_LE07_119038_19991228_0000b3eaf0fa1f962321_0,Changshu4,4,1250,1339,31.65122815,120.7689774,-0.11824324,0.043652117,1566,66,1435,2126,1986,
1_1_LT05_119038_20000105_0000b3eaf0fa1f962321_0,Changshu4,4,2255,2429,31.65122815,120.7689774,0.10683761,-0.0147929,2331,66,2401,2092,1881,
1_1_LT05_119038_20000222_0000b3eaf0fa1f962321_0,Changshu4,4,974,1291,31.65122815,120.7689774,0.003952569,0.11753614,1778,66,1404,1987,1764,
1_2_LE07_119038_20000301_0000b3eaf0fa1f962321_0,Changshu4,4,1078,1375,31.65122815,120.7689774,-0.13972056,0.11571318,2155,66,1708,3000,2855,
1_2_LE07_119038_20000317_0000b3eaf0fa1f962321_0,Changshu4,4,984,1271,31.65122815,120.7689774,-0.079515785,0.13458163,1939,66,1479,2357,2274,
1_1_LT05_119038_20000325_0000b3eaf0fa1f962321_0,Changshu4,4,1359,1731,31.65122815,120.7689774,0.07253051,0.12593667,2329,66,1808,2242,2014,
1_2_LE07_119038_20000418_0000b3eaf0fa1f962321_0,Changshu4,4,1057,1314,31.65122815,120.7689774,-0.09681668,0.13583656,2057,66,1565,2556,2498,
1_1_LT05_119038_20000426_0000b3eaf0fa1f962321_0,Changshu4,4,1349,1782,31.65122815,120.7689774,0.087444425,0.145917,2568,66,1914,2342,2155,
1_2_LE07_119038_20000504_0000b3eaf0fa1f962321_0,Changshu4,4,1028,1275,31.65122815,120.7689774,-0.070435375,0.12870191,2039,66,1574,2399,2348,
1_2_LE07_119038_20000520_0000b3eaf0fa1f962321_0,Changshu4,4,992,1306,31.65122815,120.7689774,-0.06397306,0.13161466,2085,66,1600,2545,2370,
1_1_LT05_119038_20000528_0000b3eaf0fa1f962321_0,Changshu4,4,1385,1570,31.65122815,120.7689774,-0.05969813,0.12294862,2087,66,1630,2591,2352,
1_1_LT05_119038_20000613_0000b3eaf0fa1f962321_0,Changshu4,4,1106,1523,31.65122815,120.7689774,-0.09210526,0.13566084,2277,66,1733,2742,2739,
1_1_LT05_119038_20000715_0000b3eaf0fa1f962321_0,Changshu4,4,1034,1404,31.65122815,120.7689774,0.02518315,0.16766623,2239,66,1596,2398,2129,
1_2_LE07_119038_20000723_0000b3eaf0fa1f962321_0,Changshu4,4,1108,1470,31.65122815,120.7689774,0.020564517,0.18215787,2531,66,1751,2782,2429,
1_1_LT05_119038_20000731_0000b3eaf0fa1f962321_0,Changshu4,4,1004,1358,31.65122815,120.7689774,-0.022212638,0.17888716,2267,66,1579,2704,2370,
1_2_LE07_119038_20000808_0000b3eaf0fa1f962321_0,Changshu4,4,948,1277,31.65122815,120.7689774,-0.07093124,0.14385213,2135,66,1598,2756,2461,
1_1_LT05_119038_20000901_0000b3eaf0fa1f962321_0,Changshu4,4,1165,1563,31.65122815,120.7689774,0.020096762,0.20828742,2741,66,1796,3063,2633,
1_1_LT05_119038_20000917_0000b3eaf0fa1f962321_0,Changshu4,4,1080,1290,31.65122815,120.7689774,0.010610079,0.22738256,2286,66,1439,2532,2238,
1_2_LE07_119038_20001011_0000b3eaf0fa1f962321_0,Changshu4,4,1050,1307,31.65122815,120.7689774,-0.09054054,0.14715908,2019,66,1501,2594,2421,
1_1_LT05_119038_20001104_0000b3eaf0fa1f962321_0,Changshu4,4,1075,1282,31.65122815,120.7689774,-0.074229345,0.118260354,1877,66,1480,2504,2178,
1_2_LE07_119038_20001128_0000b3eaf0fa1f962321_0,Changshu4,4,981,1222,31.65122815,120.7689774,-0.13774355,0.10607382,1903,66,1538,2612,2511,
1_1_LT05_119038_20001206_0000b3eaf0fa1f962321_0,Changshu4,4,1108,1449,31.65122815,120.7689774,-0.03547558,0.10645827,1876,66,1515,2478,2014,
1_1_LT05_119038_20001222_0000b3eaf0fa1f962321_0,Changshu4,4,1082,1350,31.65122815,120.7689774,-0.02484638,0.098405056,1825,66,1498,2327,1918,
1_1_LT05_119038_20010208_0000b3eaf0fa1f962321_0,Changshu4,4,1125,1428,31.65122815,120.7689774,-0.006735751,0.08091345,1917,66,1630,2125,1943,
1_2_LE07_119038_20010216_0000b3eaf0fa1f962321_0,Changshu4,4,1177,1357,31.65122815,120.7689774,-0.06386176,0.10070671,1869,66,1527,2363,2124,
1_2_LE07_119038_20010304_0000b3eaf0fa1f962321_0,Changshu4,4,1025,1333,31.65122815,120.7689774,-0.09549133,0.09457191,1956,66,1618,2428,2369,
1_1_LT05_119038_20010312_0000b3eaf0fa1f962321_0,Changshu4,4,1117,1456,31.65122815,120.7689774,-0.039776694,0.10285867,2064,66,1679,2380,2235,
1_1_LT05_119038_20010413_0000b3eaf0fa1f962321_0,Changshu4,4,1197,1553,31.65122815,120.7689774,0.031917237,0.1529759,2344,66,1722,2369,2199,
1_2_LE07_119038_20010523_0000b3eaf0fa1f962321_0,Changshu4,4,1052,1390,31.65122815,120.7689774,-0.078947365,0.10995581,2135,66,1712,2626,2501,
1_1_LT05_119038_20010531_0000b3eaf0fa1f962321_0,Changshu4,4,1506,1765,31.65122815,120.7689774,-0.046501886,0.12533993,2276,66,1769,2531,2498,
1_1_LT05_119038_20010702_0000b3eaf0fa1f962321_0,Changshu4,4,1135,1516,31.65122815,120.7689774,-0.056223176,0.12022415,2199,66,1727,2729,2461,
1_1_LT05_119038_20010718_0000b3eaf0fa1f962321_0,Changshu4,4,1379,1738,31.65122815,120.7689774,-0.044796932,0.15954295,2740,66,1986,3174,2997,
1_2_LE07_119038_20010726_0000b3eaf0fa1f962321_0,Changshu4,4,973,1352,31.65122815,120.7689774,-0.03508012,0.1550026,2228,66,1630,2687,2390,
1_1_LT05_119038_20010803_0000b3eaf0fa1f962321_0,Changshu4,4,1173,1578,31.65122815,120.7689774,0.018160284,0.17387347,2579,66,1815,2897,2487,
1_2_LE07_119038_20010912_0000b3eaf0fa1f962321_0,Changshu4,4,1168,1465,31.65122815,120.7689774,-0.04432076,0.123878784,2318,66,1807,2940,2533,
1_2_LE07_119038_20010928_0000b3eaf0fa1f962321_0,Changshu4,4,930,1318,31.65122815,120.7689774,-0.081335425,0.123903506,2050,66,1598,2628,2413,
1_2_LE07_119038_20011030_0000b3eaf0fa1f962321_0,Changshu4,4,1098,1296,31.65122815,120.7689774,-0.0795539,0.112309076,1857,66,1482,2337,2178,
1_2_LE07_119038_20011115_0000b3eaf0fa1f962321_0,Changshu4,4,1093,1356,31.65122815,120.7689774,-0.1503876,0.10579418,1918,66,1551,2643,2597,
1_1_LT05_119038_20011123_0000b3eaf0fa1f962321_0,Changshu4,4,1274,1460,31.65122815,120.7689774,-0.06871345,0.11852502,1911,66,1506,2212,2193,
1_2_LE07_119038_20020102_0000b3eaf0fa1f962321_0,Changshu4,4,968,1202,31.65122815,120.7689774,-0.17026713,0.10246914,1786,66,1454,2582,2519,
1_1_LT05_119038_20020110_0000b3eaf0fa1f962321_0,Changshu4,4,1316,1485,31.65122815,120.7689774,-0.03770661,0.08031313,1863,66,1586,2066,2009,
1_2_LE07_119038_20020203_0000b3eaf0fa1f962321_0,Changshu4,4,1217,1383,31.65122815,120.7689774,-0.15743905,0.087967046,1849,66,1550,2493,2540,
1_1_LT05_119038_20020211_0000b3eaf0fa1f962321_0,Changshu4,4,1054,1392,31.65122815,120.7689774,-0.09152542,0.10804851,2010,66,1618,2282,2415,
1_2_LE07_119038_20020219_0000b3eaf0fa1f962321_0,Changshu4,4,780,761,31.65122815,120.7689774,0.28225806,0.012094207,795,68,776,484,445,
1_2_LE07_119038_20020307_0000b3eaf0fa1f962321_0,Changshu4,4,1337,1518,31.65122815,120.7689774,0.008656938,0.07769556,2039,66,1745,2236,2004,
1_2_LE07_119038_20020526_0000b3eaf0fa1f962321_0,Changshu4,4,980,1221,31.65122815,120.7689774,-0.14962372,0.14961101,1921,66,1421,2628,2597,
1_2_LE07_119038_20020611_0000b3eaf0fa1f962321_0,Changshu4,4,1445,1548,31.65122815,120.7689774,-0.050904706,0.094602115,1967,66,1627,2285,2178,
1_2_LE07_119038_20020713_0000b3eaf0fa1f962321_0,Changshu4,4,1052,1302,31.65122815,120.7689774,-0.08670016,0.1342555,2091,66,1596,2561,2488,
1_1_LT05_119038_20020822_0000b3eaf0fa1f962321_0,Changshu4,4,945,1324,31.65122815,120.7689774,-0.05676303,0.19422923,2235,66,1508,2803,2504,
1_1_LT05_119038_20020923_0000b3eaf0fa1f962321_0,Changshu4,4,1002,1309,31.65122815,120.7689774,-0.13257828,0.117276885,1953,66,1543,2577,2550,
1_2_LE07_119038_20021001_0000b3eaf0fa1f962321_0,Changshu4,4,1274,1506,31.65122815,120.7689774,-0.04989339,0.14579584,2228,66,1661,2563,2462,
1_1_LT05_119038_20021009_0000b3eaf0fa1f962321_0,Changshu4,4,1049,1522,31.65122815,120.7689774,-0.06428416,0.114456266,2147,66,1706,2438,2442,
1_1_LT05_119038_20021025_0000b3eaf0fa1f962321_0,Changshu4,4,1138,1504,31.65122815,120.7689774,-0.035478346,0.084456675,1971,66,1664,2229,2116,
1_2_LE07_119038_20021102_0000b3eaf0fa1f962321_0,Changshu4,4,1526,1557,31.65122815,120.7689774,-0.042481106,0.07238762,1837,66,1589,2175,2000,
1_1_LT05_119038_20021110_0000b3eaf0fa1f962321_0,Changshu4,4,1108,1412,31.65122815,120.7689774,-0.05532126,0.13164933,1904,66,1461,2215,2127,
1_2_LE07_119038_20021204_0000b3eaf0fa1f962321_0,Changshu4,4,1416,1482,31.65122815,120.7689774,-0.011045029,0.06172089,1746,66,1543,2018,1785,
1_2_LE07_119038_20030121_0000b3eaf0fa1f962321_0,Changshu4,4,1093,1221,31.65122815,120.7689774,-0.12446352,0.07651715,1632,66,1400,2163,2096,
1_2_LE07_119038_20030206_0000b3eaf0fa1f962321_0,Changshu4,4,976,1282,31.65122815,120.7689774,-0.11852021,0.08610017,1930,66,1624,2572,2449,
1_1_LT05_119038_20030318_0000b3eaf0fa1f962321_0,Changshu4,4,1158,1383,31.65122815,120.7689774,-0.012947449,0.08451883,1944,66,1641,2284,1995,
1_1_LT05_119038_20030708_0000b3eaf0fa1f962321_0,Changshu4,4,1174,1475,31.65122815,120.7689774,0.02756629,0.13285094,1957,66,1498,2243,1852,
1_1_LT05_119038_20030724_0000b3eaf0fa1f962321_0,Changshu4,4,904,1239,31.65122815,120.7689774,-0.048409406,0.12418301,2064,66,1608,2479,2274,
1_1_LT05_119038_20030926_0000b3eaf0fa1f962321_0,Changshu4,4,981,1393,31.65122815,120.7689774,-0.07206444,0.15820105,2189,66,1591,2871,2529,
1_1_LT05_119038_20031028_0000b3eaf0fa1f962321_0,Changshu4,4,1100,1397,31.65122815,120.7689774,-0.08899143,0.111826226,2073,66,1656,2747,2478,
1_2_LE07_119038_20031105_0000b3eaf0fa1f962321_0,Changshu4,4,1356,1460,31.65122815,120.7689774,-0.072959185,0.043653075,1817,66,1665,2307,2103,
1_1_LT05_119038_20031113_0000b3eaf0fa1f962321_0,Changshu4,4,1181,1379,31.65122815,120.7689774,-0.07270865,0.06623492,1811,66,1586,2457,2095,
1_2_LE07_119038_20031121_0000b3eaf0fa1f962321_0,Changshu4,4,1289,1434,31.65122815,120.7689774,-0.00655308,0.08069575,1895,66,1612,2140,1920,
1_1_LT05_119038_20031215_0000b3eaf0fa1f962321_0,Changshu4,4,1242,1330,31.65122815,120.7689774,-0.16196218,0.055574734,1529,66,1368,2310,2120,
1_2_LE07_119038_20031223_0000b3eaf0fa1f962321_0,Changshu4,4,1191,1393,31.65122815,120.7689774,-0.14485864,0.0755192,1709,66,1469,2271,2288,
1_2_LE07_119038_20040209_0000b3eaf0fa1f962321_0,Changshu4,4,1004,1308,31.65122815,120.7689774,-0.15359882,0.052275524,1711,66,1541,2368,2332,
1_2_LE07_119038_20040225_0000b3eaf0fa1f962321_0,Changshu4,4,1262,1464,31.65122815,120.7689774,-0.040039062,0.082897276,1966,66,1665,2261,2130,
1_1_LT05_119038_20040304_0000b3eaf0fa1f962321_0,Changshu4,4,1074,1323,31.65122815,120.7689774,-0.03891449,0.08215624,1877,66,1592,2199,2029,
1_1_LT05_119038_20040405_0000b3eaf0fa1f962321_0,Changshu4,4,1070,1448,31.65122815,120.7689774,-0.10379858,0.084157094,2029,66,1714,2597,2499,
1_1_LT05_119038_20040523_0000b3eaf0fa1f962321_0,Changshu4,4,1067,1432,31.65122815,120.7689774,-0.046911485,0.14716403,2245,66,1669,2668,2466,
1_1_LT05_119038_20040608_0000b3eaf0fa1f962321_0,Changshu4,4,2356,2385,31.65122815,120.7689774,0.06638024,0.041544273,2482,66,2284,2589,2173,
1_2_LE07_119038_20040702_0000b3eaf0fa1f962321_0,Changshu4,4,2163,2131,31.65122815,120.7689774,0.045494698,0.054812834,2367,66,2121,2511,2161,
1_1_LT05_119038_20040710_0000b3eaf0fa1f962321_0,Changshu4,4,1358,1564,31.65122815,120.7689774,0.004384042,0.15212472,2291,66,1686,2531,2271,
1_1_LT05_119038_20040726_0000b3eaf0fa1f962321_0,Changshu4,4,1349,1539,31.65122815,120.7689774,0.047576502,0.16753796,2345,66,1672,2440,2132,
